1597,2161024,-97843,37308,61065,-97843,37308,61065,0,0,0,0
1598,2162378,-85995,746,85715,-85995,746,85715,0,0,0,0
1599,2163732,-62280,-36092,98710,-62280,-36092,98710,0,0,0,0
1600,2165086,-29605,-68115,97880,-29605,-68115,97880,0,0,0,0
1601,2166440,7483,-89813,82286,7483,-89813,82286,0,0,0,0
1602,2167794,43236,-99086,55612,43236,-99086,55612,0,0,0,0
1603,2169148,72998,-94774,21375,72998,-94774,21375,0,0,0,0
1604,2170502,92879,-77427,-15961,92879,-77427,-15961,0,0,0,0
1605,2171856,99803,-49027,-51322,99803,-49027,-51322,0,0,0,0
1606,2173210,91668,-13281,-78889,91668,-13281,-78889,0,0,0,0
1607,2174564,71111,23968,-95469,71111,23968,-95469,0,0,0,0
1608,2175918,40857,57863,-98946,40857,57863,-98946,0,0,0,0
1609,2177272,4848,83975,-88852,4848,83975,-88852,0,0,0,0
1610,2178626,-32110,98423,-66140,-32110,98423,-66140,0,0,0,0
1611,2179980,-64168,98016,-33500,-64168,98016,-33500,0,0,0,0
1612,2181334,-87207,84254,3425,-87207,84254,3425,0,0,0,0
1613,2182688,-98260,58981,39813,-98260,58981,39813,0,0,0,0
1614,2184042,-95873,25484,70909,-95873,25484,70909,0,0,0,0
1615,2185396,-79927,-11855,92216,-79927,-11855,92216,0,0,0,0
1616,2186750,-51967,-47348,99597,-51967,-47348,99597,0,0,0,0
1617,2188104,-17164,-76085,93341,-17164,-76085,93341,0,0,0,0
1618,2189458,19924,-94352,74315,19924,-94352,74315,0,0,0,0
1619,2190812,54459,-99750,44991,54459,-99750,44991,0,0,0,0
1620,2192166,81549,-91093,9096,81549,-91093,9096,0,0,0,0
1621,2193520,96317,-68737,-28107,96317,-68737,-28107,0,0,0,0
1622,2194875,97832,-37203,-61164,97832,-37203,-61164,0,0,0,0
1623,2196229,85950,-633,-85786,85950,-633,-85786,0,0,0,0
1624,2197583,62204,36201,-98747,62204,36201,-98747,0,0,0,0
1625,2198937,29496,68184,-97843,29496,68184,-97843,0,0,0,0
1626,2200291,-7592,89849,-82217,-7592,89849,-82217,0,0,0,0
1627,2201645,-43333,99087,-55519,-43333,99087,-55519,0,0,0,0
1628,2202999,-73074,94738,-21267,-73074,94738,-21267,0,0,0,0
1629,2204353,-92925,77356,16073,-92925,77356,16073,0,0,0,0
1630,2205707,-99776,48909,51408,-99776,48909,51408,0,0,0,0
1631,2207061,-91606,13156,78947,-91606,13156,78947,0,0,0,0
1632,2208415,-71020,-24088,95494,-71020,-24088,95494,0,0,0,0
1633,2209769,-40744,-57969,98933,-40744,-57969,98933,0,0,0,0
1634,2211123,-4723,-84055,88802,-4723,-84055,88802,0,0,0,0
1635,2212477,32224,-98436,66035,32224,-98436,66035,0,0,0,0
1636,2213831,64259,-97991,33379,64259,-97991,33379,0,0,0,0
1637,2215185,87268,-84195,-3550,87268,-84195,-3550,0,0,0,0
1638,2216539,98287,-58894,-39930,98287,-58894,-39930,0,0,0,0
1639,2217893,95862,-25379,-71007,95862,-25379,-71007,0,0,0,0
1640,2219247,79851,11964,-92252,79851,11964,-92252,0,0,0,0
1641,2220601,51870,47441,-99596,51870,47441,-99596,0,0,0,0
1642,2221955,17055,76155,-93305,17055,76154,-93305,0,0,0,0
1643,2223309,-20033,94388,-74247,-20033,94388,-74247,0,0,0,0
1644,2224663,-54557,99750,-44897,-54557,99750,-44897,0,0,0,0
1645,2226017,-81595,91021,-8983,-81595,91021,-8983,0,0,0,0
1646,2227371,-96327,68638,28211,-96327,68638,28211,0,0,0,0
1647,2228725,-97806,37086,61250,-97806,37086,61250,0,0,0,0
1648,2230079,-85888,508,85845,-85888,508,85845,0,0,0,0
1649,2231433,-62112,-36322,98771,-62112,-36322,98771,0,0,0,0
1650,2232787,-29371,-68265,97795,-29371,-68265,97795,0,0,0,0
1651,2234141,7717,-89898,82136,7717,-89898,82136,0,0,0,0
1652,2235495,43447,-99099,55413,43447,-99099,55413,0,0,0,0
1653,2236849,73165,-94713,21146,73165,-94713,21146,0,0,0,0
1654,2238203,92987,-77297,-16198,92987,-77297,-16198,0,0,0,0
1655,2239557,99766,-48805,-51507,99766,-48805,-51507,0,0,0,0
1656,2240911,91560,-13043,-79017,91560,-13043,-79017,0,0,0,0
1657,2242265,70944,24197,-95530,70944,24197,-95530,0,0,0,0
1658,2243619,40646,58063,-98933,40646,58063,-98933,0,0,0,0
1659,2244973,4614,84124,-88766,4614,84124,-88766,0,0,0,0
1660,2246327,-32321,98436,-65941,-32321,98436,-65941,0,0,0,0
1661,2247681,-64335,97954,-33270,-64335,97954,-33270,0,0,0,0
1662,2249036,-87314,84124,3664,-87314,84124,3664,0,0,0,0
1663,2250390,-98297,58796,40035,-98297,58796,40035,0,0,0,0
1664,2251744,-95836,25262,71093,-95836,25262,71093,0,0,0,0
1665,2253098,-79759,-12085,92277,-79759,-12085,92277,0,0,0,0
1666,2254452,-51756,-47547,99584,-51756,-47547,99584,0,0,0,0
1667,2255806,-16930,-76235,93256,-16930,-76235,93256,0,0,0,0
1668,2257160,20158,-94436,74166,20158,-94436,74166,0,0,0,0
1669,2258514,54670,-99762,44792,54670,-99762,44792,0,0,0,0
1670,2259868,81657,-90963,8858,81657,-90963,8858,0,0,0,0
1671,2261222,96354,-68552,-28329,96354,-68552,-28329,0,0,0,0
1672,2262576,97795,-36980,-61349,97795,-36980,-61349,0,0,0,0
1673,2263930,85842,-396,-85915,85842,-396,-85915,0,0,0,0
1674,2265284,62037,36430,-98808,62037,36430,-98808,0,0,0,0
1675,2266638,29262,68333,-97758,29262,68333,-97758,0,0,0,0
1676,2267992,-7826,89934,-82067,-7826,89934,-82067,0,0,0,0
1677,2269346,-43544,99099,-55320,-43544,99099,-55320,0,0,0,0
1678,2270700,-73241,94676,-21037,-73241,94676,-21037,0,0,0,0
1679,2272054,-93032,77226,16310,-93032,77226,16310,0,0,0,0
1680,2273408,-99739,48687,51593,-99739,48687,51593,0,0,0,0
1681,2274762,-91498,12918,79077,-91498,12918,79077,0,0,0,0
1682,2276116,-70852,-24319,95555,-70852,-24319,95555,0,0,0,0
1683,2277470,-40533,-58168,98921,-40533,-58168,98921,0,0,0,0
1684,2278824,-4489,-84205,88717,-4489,-84205,88717,0,0,0,0
1685,2280178,32434,-98448,65835,32434,-98448,65835,0,0,0,0
1686,2281532,64427,-97930,33149,64427,-97930,33149,0,0,0,0
1687,2282886,87376,-84065,-3788,87376,-84065,-3788,0,0,0,0
1688,2284240,98324,-58709,-40152,98324,-58709,-40152,0,0,0,0
1689,2285594,95825,-25157,-71191,95825,-25157,-71191,0,0,0,0
1690,2286948,79684,12194,-92315,79684,12194,-92315,0,0,0,0
1691,2288302,51659,47640,-99584,51659,47640,-99584,0,0,0,0
1692,2289656,16821,76304,-93220,16821,76304,-93220,0,0,0,0
1693,2291010,-20267,94474,-74097,-20267,94474,-74097,0,0,0,0
1694,2292364,-54768,99762,-44698,-54768,99762,-44698,0,0,0,0
1695,2293718,-81703,90892,-8746,-81703,90892,-8746,0,0,0,0
1696,2295072,-96364,68453,28433,-96364,68453,28433,0,0,0,0
1697,2296426,-97769,36864,61435,-97769,36864,61435,0,0,0,0
1698,2297780,-85780,271,85975,-85780,271,85975,0,0,0,0
1699,2299134,-61945,-36552,98834,-61945,-36552,98834,0,0,0,0
1700,2300488,-29137,-68415,97709,-29137,-68415,97709,0,0,0,0
1701,2301842,7951,-89984,81987,7951,-89984,81987,0,0,0,0
1702,2303197,43658,-99111,55213,43658,-99111,55213,0,0,0,0
1703,2304551,73333,-94652,20916,73333,-94652,20916,0,0,0,0
1704,2305905,93094,-77167,-16436,93094,-77167,-16436,0,0,0,0
1705,2307259,99729,-48582,-51692,99729,-48582,-51692,0,0,0,0
1706,2308613,91453,-12805,-79147,91453,-12805,-79147,0,0,0,0
1707,2309967,70777,24427,-95592,70777,24427,-95592,0,0,0,0
1708,2311321,40436,58262,-98921,40436,58262,-98921,0,0,0,0
1709,2312675,4380,84274,-88681,4380,84274,-88681,0,0,0,0
1710,2314029,-32532,98448,-65741,-32532,98448,-65741,0,0,0,0
1711,2315383,-64502,97892,-33041,-64502,97892,-33041,0,0,0,0
1712,2316737,-87422,83995,3901,-87422,83995,3901,0,0,0,0
1713,2318091,-98334,58611,40258,-98334,58611,40258,0,0,0,0
1714,2319445,-95799,25040,71278,-95799,25040,71278,0,0,0,0
1715,2320799,-79592,-12314,92339,-79592,-12314,92339,0,0,0,0
1716,2322153,-51545,-47746,99572,-51545,-47746,99572,0,0,0,0
1717,2323507,-16696,-76385,93170,-16696,-76385,93170,0,0,0,0
1718,2324861,20392,-94522,74016,20392,-94522,74016,0,0,0,0
1719,2326215,54881,-99774,44591,54881,-99774,44591,0,0,0,0
1720,2327569,81764,-90833,8621,81764,-90833,8621,0,0,0,0
1721,2328923,96391,-68367,-28551,96391,-68367,-28551,0,0,0,0
1722,2330277,97758,-36758,-61534,97758,-36758,-61534,0,0,0,0
1723,2331631,85735,-158,-86045,85735,-158,-86045,0,0,0,0
1724,2332985,61869,36661,-98870,61869,36661,-98870,0,0,0,0
1725,2334339,29028,68483,-97673,29028,68483,-97673,0,0,0,0
1726,2335693,-8060,90020,-81917,-8060,90020,-81917,0,0,0,0
1727,2337047,-43755,99111,-55119,-43755,99111,-55119,0,0,0,0
1728,2338401,-73408,94614,-20807,-73408,94614,-20807,0,0,0,0
1729,2339755,-93140,77097,16549,-93140,77097,16549,0,0,0,0
1730,2341109,-99702,48465,51778,-99702,48465,51778,0,0,0,0
1731,2342463,-91391,12680,79206,-91391,12680,79206,0,0,0,0
1732,2343817,-70685,-24548,95617,-70685,-24548,95617,0,0,0,0
1733,2345171,-40322,-58368,98909,-40322,-58368,98909,0,0,0,0
1734,2346525,-4255,-84355,88632,-4255,-84355,88632,0,0,0,0
1735,2347879,32645,-98461,65635,32645,-98461,65635,0,0,0,0
1736,2349233,64594,-97867,32919,64594,-97867,32919,0,0,0,0
1737,2350587,87483,-83935,-4026,87483,-83935,-4026,0,0,0,0
1738,2351941,98361,-58524,-40374,98361,-58524,-40374,0,0,0,0
1739,2353295,95788,-24935,-71376,95788,-24935,-71376,0,0,0,0
1740,2354649,79516,12424,-92376,79516,12424,-92376,0,0,0,0
1741,2356003,51448,47840,-99572,51448,47840,-99572,0,0,0,0
1742,2357358,16587,76453,-93134,16587,76453,-93134,0,0,0,0
1743,2358712,-20501,94559,-73947,-20501,94559,-73947,0,0,0,0
1744,2360066,-54978,99774,-44498,-54978,99774,-44498,0,0,0,0
1745,2361420,-81810,90763,-8508,-81810,90763,-8508,0,0,0,0
1746,2362774,-96401,68268,28656,-96401,68268,28656,0,0,0,0
1747,2364128,-97732,36642,61620,-97732,36642,61620,0,0,0,0
1748,2365482,-85673,33,86104,-85673,33,86104,0,0,0,0
1749,2366836,-61778,-36781,98895,-61778,-36781,98895,0,0,0,0
1750,2368190,-28904,-68565,97624,-28904,-68565,97624,0,0,0,0
1751,2369544,8185,-90068,81837,8185,-90068,81837,0,0,0,0
1752,2370898,43869,-99123,55014,43869,-99123,55014,0,0,0,0
1753,2372252,73500,-94590,20686,73500,-94590,20686,0,0,0,0
1754,2373606,93201,-77038,-16673,93201,-77038,-16673,0,0,0,0
1755,2374960,99692,-48360,-51877,99692,-48360,-51877,0,0,0,0
1756,2376314,91345,-12568,-79277,91345,-12568,-79277,0,0,0,0
1757,2377668,70609,24657,-95654,70609,24657,-95654,0,0,0,0
1758,2379022,40225,58462,-98909,40225,58462,-98909,0,0,0,0
1759,2380376,4146,84424,-88595,4146,84424,-88595,0,0,0,0
1760,2381730,-32743,98462,-65542,-32743,98462,-65542,0,0,0,0
1761,2383084,-64670,97831,-32810,-64670,97831,-32810,0,0,0,0
1762,2384438,-87529,83865,4138,-87529,83865,4138,0,0,0,0
1763,2385792,-98371,58426,40480,-98371,58426,40480,0,0,0,0
1764,2387146,-95762,24817,71463,-95762,24817,71463,0,0,0,0
1765,2388500,-79425,-12545,92401,-79425,-12545,92401,0,0,0,0
1766,2389854,-51335,-47946,99560,-51335,-47946,99560,0,0,0,0
1767,2391208,-16463,-76535,93086,-16463,-76535,93086,0,0,0,0
1768,2392562,20626,-94607,73867,20626,-94607,73867,0,0,0,0
1769,2393916,55092,-99787,44392,55092,-99787,44392,0,0,0,0
1770,2395270,81872,-90704,8383,81872,-90704,8383,0,0,0,0
1771,2396624,96428,-68182,-28773,96428,-68182,-28773,0,0,0,0
1772,2397978,97721,-36536,-61719,97721,-36536,-61719,0,0,0,0
1773,2399332,85627,79,-86175,85627,79,-86175,0,0,0,0
1774,2400686,61702,36890,-98932,61702,36890,-98932,0,0,0,0
1775,2402040,28795,68633,-97588,28795,68633,-97588,0,0,0,0
1776,2403394,-8293,90105,-81767,-8293,90105,-81767,0,0,0,0
1777,2404748,-43966,99124,-54920,-43966,99124,-54920,0,0,0,0
1778,2406102,-73576,94553,-20577,-73576,94553,-20577,0,0,0,0
1779,2407456,-93247,76967,16786,-93247,76967,16786,0,0,0,0
1780,2408810,-99665,48243,51963,-99665,48243,51963,0,0,0,0
1781,2410164,-91284,12443,79336,-91284,12443,79336,0,0,0,0
1782,2411519,-70518,-24778,95678,-70518,-24778,95678,0,0,0,0
1783,2412873,-40111,-58568,98896,-40111,-58568,98896,0,0,0,0
1784,2414227,-4022,-84505,88547,-4022,-84505,88547,0,0,0,0
1785,2415581,32856,-98474,65436,32856,-98474,65436,0,0,0,0
1786,2416935,64761,-97806,32690,64761,-97806,32690,0,0,0,0
1787,2418289,87591,-83806,-4263,87591,-83806,-4263,0,0,0,0
1788,2419643,98398,-58339,-40596,98398,-58339,-40596,0,0,0,0
1789,2420997,95751,-24713,-71561,95751,-24713,-71561,0,0,0,0
1790,2422351,79349,12653,-92437,79349,12653,-92437,0,0,0,0
1791,2423705,51237,48039,-99559,51237,48039,-99559,0,0,0,0
1792,2425059,16354,76603,-93049,16354,76603,-93049,0,0,0,0
1793,2426413,-20734,94644,-73798,-20734,94644,-73798,0,0,0,0
1794,2427767,-55189,99787,-44299,-55189,99787,-44299,0,0,0,0
1795,2429121,-81917,90633,-8270,-81917,90633,-8270,0,0,0,0
1796,2430475,-96438,68083,28878,-96438,68083,28878,0,0,0,0
1797,2431829,-97695,36419,61805,-97695,36419,61805,0,0,0,0
1798,2433183,-85566,-204,86233,-85566,-204,86233,0,0,0,0
1799,2434537,-61610,-37012,98956,-61610,-37012,98956,0,0,0,0
1800,2435891,-28670,-68714,97538,-28670,-68714,97538,0,0,0,0
1801,2437245,8418,-90154,81687,8418,-90154,81687,0,0,0,0
1802,2438599,44079,-99136,54814,44079,-99136,54814,0,0,0,0
1803,2439953,73668,-94528,20456,73668,-94528,20456,0,0,0,0
1804,2441307,93309,-76909,-16911,93309,-76909,-16911,0,0,0,0
1805,2442661,99655,-48138,-52062,99655,-48138,-52062,0,0,0,0
1806,2444015,91238,-12331,-79406,91238,-12331,-79406,0,0,0,0
1807,2445369,70442,24887,-95715,70442,24887,-95715,0,0,0,0
1808,2446723,40014,58661,-98896,40014,58661,-98896,0,0,0,0
1809,2448077,3913,84574,-88510,3913,84574,-88510,0,0,0,0
1810,2449431,-32954,98474,-65342,-32954,98474,-65342,0,0,0,0
1811,2450785,-64837,97770,-32580,-64837,97770,-32580,0,0,0,0
1812,2452139,-87637,83735,4377,-87637,83735,4377,0,0,0,0
1813,2453493,-98409,58241,40702,-98409,58241,40702,0,0,0,0
1814,2454847,-95725,24595,71648,-95725,24595,71648,0,0,0,0
1815,2456201,-79257,-12775,92462,-79257,-12775,92462,0,0,0,0
1816,2457555,-51124,-48145,99547,-51124,-48145,99547,0,0,0,0
1817,2458909,-16229,-76684,93000,-16229,-76684,93000,0,0,0,0
1818,2460263,20859,-94693,73717,20859,-94693,73717,0,0,0,0
1819,2461617,55303,-99799,44192,55303,-99799,44192,0,0,0,0
1820,2462971,81979,-90574,8145,81979,-90574,8145,0,0,0,0
1821,2464325,96465,-67997,-28995,96465,-67997,-28995,0,0,0,0
1822,2465680,97684,-36314,-61904,97684,-36314,-61904,0,0,0,0
1823,2467034,85520,316,-86304,85520,316,-86304,0,0,0,0
1824,2468388,61535,37120,-98993,61535,37120,-98993,0,0,0,0
1825,2469742,28561,68783,-97502,28561,68783,-97502,0,0,0,0
1826,2471096,-8527,90191,-81618,-8527,90191,-81618,0,0,0,0
1827,2472450,-44177,99136,-54720,-44177,99136,-54720,0,0,0,0
1828,2473804,-73744,94492,-20348,-73744,94492,-20348,0,0,0,0
1829,2475158,-93355,76837,17023,-93355,76837,17023,0,0,0,0
1830,2476512,-99628,48020,52148,-99628,48020,52148,0,0,0,0
1831,2477866,-91176,12206,79466,-91176,12206,79466,0,0,0,0
1832,2479220,-70350,-25007,95741,-70350,-25007,95741,0,0,0,0
1833,2480574,-39900,-58767,98884,-39900,-58767,98884,0,0,0,0
1834,2481928,-3788,-84654,88461,-3788,-84654,88461,0,0,0,0
1835,2483282,33067,-98486,65236,33067,-98486,65236,0,0,0,0
1836,2484636,64929,-97745,32460,64929,-97745,32460,0,0,0,0
1837,2485990,87698,-83677,-4501,87698,-83677,-4501,0,0,0,0
1838,2487344,98435,-58154,-40819,98435,-58154,-40819,0,0,0,0
1839,2488698,95714,-24491,-71746,95714,-24491,-71746,0,0,0,0
1840,2490052,79182,12884,-92499,79182,12884,-92499,0,0,0,0
1841,2491406,51026,48240,-99547,51026,48240,-99547,0,0,0,0
1842,2492760,16120,76753,-92963,16120,76753,-92963,0,0,0,0
1843,2494114,-20968,94729,-73648,-20968,94729,-73648,0,0,0,0
1844,2495468,-55400,99799,-44099,-55400,99799,-44099,0,0,0,0
1845,2496822,-82025,90504,-8033,-82025,90504,-8033,0,0,0,0
1846,2498176,-96475,67898,29100,-96475,67898,29100,0,0,0,0
1847,2499530,-97658,36197,61990,-97658,36197,61990,0,0,0,0
1848,2500884,-85458,-441,86363,-85458,-441,86363,0,0,0,0
1849,2502238,-61443,-37241,99018,-61443,-37241,99018,0,0,0,0
1850,2503592,-28436,-68863,97454,-28436,-68863,97454,0,0,0,0
1851,2504946,8652,-90239,81537,8652,-90239,81537,0,0,0,0
1852,2506300,44290,-99148,54615,44290,-99148,54615,0,0,0,0
1853,2507654,73836,-94466,20226,73836,-94466,20226,0,0,0,0
1854,2509008,93416,-76779,-17148,93416,-76779,-17148,0,0,0,0
1855,2510362,99618,-47916,-52247,99618,-47916,-52247,0,0,0,0
1856,2511716,91130,-12092,-79536,91130,-12092,-79536,0,0,0,0
1857,2513070,70275,25117,-95777,70275,25117,-95777,0,0,0,0
1858,2514424,39803,58861,-98884,39803,58861,-98884,0,0,0,0
1859,2515778,3679,84724,-88425,3679,84724,-88425,0,0,0,0
1860,2517132,-33164,98486,-65143,-33164,98486,-65143,0,0,0,0
1861,2518486,-65004,97707,-32351,-65004,97707,-32351,0,0,0,0
1862,2519841,-87744,83606,4614,-87744,83606,4614,0,0,0,0
1863,2521195,-98446,58056,40924,-98446,58056,40924,0,0,0,0
1864,2522549,-95688,24373,71833,-95688,24373,71833,0,0,0,0
1865,2523903,-79090,-13004,92524,-79090,-13004,92524,0,0,0,0
1866,2525257,-50913,-48345,99534,-50913,-48345,99534,0,0,0,0
1867,2526611,-15995,-76834,92915,-15995,-76834,92915,0,0,0,0
1868,2527965,21094,-94778,73567,21094,-94778,73567,0,0,0,0
1869,2529319,55514,-99811,43993,55514,-99811,43993,0,0,0,0
1870,2530673,82087,-90444,7908,82087,-90444,7908,0,0,0,0
1871,2532027,96502,-67811,-29218,96502,-67811,-29218,0,0,0,0
1872,2533381,97647,-36092,-62089,97647,-36092,-62089,0,0,0,0
1873,2534735,85412,554,-86434,85412,554,-86434,0,0,0,0
1874,2536089,61367,37350,-99055,61367,37350,-99055,0,0,0,0
1875,2537443,28327,68933,-97417,28327,68933,-97417,0,0,0,0
1876,2538797,-8761,90275,-81469,-8761,90275,-81469,0,0,0,0
1877,2540151,-44388,99148,-54521,-44388,99148,-54521,0,0,0,0
1878,2541505,-73911,94429,-20117,-73911,94429,-20117,0,0,0,0
1879,2542859,-93462,76708,17262,-93462,76708,17262,0,0,0,0
1880,2544213,-99591,47798,52333,-99591,47798,52333,0,0,0,0
1881,2545567,-91069,11967,79594,-91069,11968,79594,0,0,0,0
1882,2546921,-70183,-25238,95802,-70183,-25238,95802,0,0,0,0
1883,2548275,-39690,-58967,98872,-39690,-58967,98872,0,0,0,0
1884,2549629,-3554,-84804,88376,-3554,-84804,88376,0,0,0,0
1885,2550983,33278,-98498,65037,33278,-98498,65037,0,0,0,0
1886,2552337,65096,-97683,32230,65096,-97683,32230,0,0,0,0
1887,2553691,87806,-83547,-4739,87806,-83547,-4739,0,0,0,0
1888,2555045,98472,-57969,-41041,98472,-57969,-41041,0,0,0,0
1889,2556399,95677,-24268,-71931,95677,-24268,-71931,0,0,0,0
1890,2557753,79014,13113,-92561,79014,13113,-92561,0,0,0,0
1891,2559107,50815,48439,-99534,50815,48439,-99534,0,0,0,0
1892,2560461,15886,76903,-92879,15886,76903,-92879,0,0,0,0
1893,2561815,-21203,94814,-73498,-21203,94814,-73498,0,0,0,0
1894,2563169,-55611,99812,-43900,-55611,99812,-43900,0,0,0,0
1895,2564523,-82132,90374,-7795,-82132,90374,-7795,0,0,0,0
1896,2565877,-96512,67713,29322,-96512,67713,29322,0,0,0,0
1897,2567231,-97621,35975,62175,-97621,35975,62175,0,0,0,0
1898,2568585,-85351,-679,86493,-85351,-679,86493,0,0,0,0
1899,2569939,-61276,-37471,99080,-61276,-37471,99080,0,0,0,0
1900,2571293,-28202,-69013,97368,-28202,-69013,97369,0,0,0,0
1901,2572647,8886,-90325,81387,8886,-90325,81387,0,0,0,0
1902,2574002,44501,-99161,54416,44501,-99161,54416,0,0,0,0
1903,2575356,74003,-94405,19997,74003,-94405,19997,0,0,0,0
1904,2576710,93524,-76649,-17386,93524,-76649,-17386,0,0,0,0
1905,2578064,99581,-47694,-52432,99581,-47694,-52432,0,0,0,0
1906,2579418,91023,-11855,-79666,91023,-11855,-79666,0,0,0,0
1907,2580772,70107,25346,-95838,70107,25346,-95838,0,0,0,0
1908,2582126,39592,59060,-98871,39592,59060,-98871,0,0,0,0
1909,2583480,3445,84874,-88340,3445,84874,-88340,0,0,0,0
1910,2584834,-33375,98499,-64943,-33375,98499,-64943,0,0,0,0
1911,2586188,-65172,97646,-32121,-65172,97646,-32121,0,0,0,0
1912,2587542,-87851,83476,4851,-87851,83476,4851,0,0,0,0
1913,2588896,-98483,57871,41145,-98483,57871,41145,0,0,0,0
1914,2590250,-95651,24152,72018,-95651,24152,72018,0,0,0,0
1915,2591604,-78923,-13234,92585,-78923,-13234,92585,0,0,0,0
1916,2592958,-50702,-48544,99521,-50702,-48544,99521,0,0,0,0
1917,2594312,-15761,-76984,92829,-15761,-76984,92829,0,0,0,0
1918,2595666,21328,-94864,73417,21328,-94864,73417,0,0,0,0
1919,2597020,55724,-99824,43793,55724,-99824,43793,0,0,0,0
1920,2598374,82194,-90315,7670,82194,-90315,7670,0,0,0,0
1921,2599728,96539,-67626,-29439,96539,-67626,-29439,0,0,0,0
1922,2601082,97610,-35870,-62274,97610,-35870,-62274,0,0,0,0
1923,2602436,85305,792,-86564,85305,792,-86564,0,0,0,0
1924,2603790,61200,37580,-99116,61200,37580,-99116,0,0,0,0
1925,2605144,28093,69082,-97331,28093,69082,-97331,0,0,0,0
1926,2606498,-8995,90361,-81319,-8995,90361,-81319,0,0,0,0
1927,2607852,-44599,99161,-54321,-44599,99161,-54321,0,0,0,0
1928,2609206,-74079,94368,-19887,-74079,94368,-19887,0,0,0,0
1929,2610560,-93569,76578,17499,-93569,76578,17499,0,0,0,0
1930,2611914,-99554,47577,52518,-99554,47577,52518,0,0,0,0
1931,2613268,-90961,11730,79724,-90961,11730,79724,0,0,0,0
1932,2614622,-70016,-25468,95863,-70016,-25468,95863,0,0,0,0
1933,2615976,-39479,-59166,98859,-39479,-59166,98859,0,0,0,0
1934,2617330,-3320,-84954,88290,-3320,-84954,88290,0,0,0,0
1935,2618684,33489,-98511,64837,33489,-98511,64837,0,0,0,0
1936,2620038,65263,-97621,32000,65263,-97621,32000,0,0,0,0
1937,2621392,87913,-83418,-4976,87913,-83418,-4976,0,0,0,0
1938,2622746,98509,-57784,-41263,98509,-57784,-41263,0,0,0,0
1939,2624100,95640,-24046,-72116,95640,-24046,-72116,0,0,0,0
1940,2625454,78847,13343,-92622,78847,13343,-92622,0,0,0,0
1941,2626808,50605,48639,-99521,50605,48639,-99521,0,0,0,0
1942,2628163,15653,77052,-92793,15653,77052,-92793,0,0,0,0
1943,2629517,-21437,94900,-73348,-21437,94900,-73348,0,0,0,0
1944,2630871,-55822,99824,-43700,-55822,99824,-43700,0,0,0,0
1945,2632225,-82240,90244,-7557,-82240,90244,-7557,0,0,0,0
1946,2633579,-96549,67528,29544,-96549,67528,29544,0,0,0,0
1947,2634933,-97584,35753,62360,-97584,35753,62360,0,0,0,0
1948,2636287,-85243,-917,86622,-85243,-917,86622,0,0,0,0
1949,2637641,-61108,-37700,99141,-61108,-37700,99141,0,0,0,0
1950,2638995,-27969,-69163,97283,-27969,-69163,97283,0,0,0,0
1951,2640349,9120,-90410,81238,9120,-90410,81238,0,0,0,0
1952,2641703,44712,-99173,54216,44712,-99173,54216,0,0,0,0
1953,2643057,74170,-94344,19767,74170,-94344,19767,0,0,0,0
1954,2644411,93631,-76520,-17624,93631,-76520,-17624,0,0,0,0
1955,2645765,99544,-47471,-52617,99544,-47471,-52617,0,0,0,0
1956,2647119,90916,-11618,-79796,90916,-11618,-79796,0,0,0,0
1957,2648473,69940,25577,-95900,69940,25577,-95900,0,0,0,0
1958,2649827,39381,59260,-98859,39381,59260,-98859,0,0,0,0
1959,2651181,3212,85022,-88254,3212,85022,-88254,0,0,0,0
1960,2652535,-33586,98511,-64744,-33586,98511,-64744,0,0,0,0
1961,2653889,-65339,97585,-31891,-65339,97585,-31891,0,0,0,0
1962,2655243,-87959,83346,5090,-87959,83346,5090,0,0,0,0
1963,2656597,-98520,57686,41368,-98520,57686,41368,0,0,0,0
1964,2657951,-95614,23929,72203,-95614,23929,72203,0,0,0,0
1965,2659305,-78755,-13464,92647,-78755,-13464,92647,0,0,0,0
1966,2660659,-50491,-48744,99509,-50491,-48744,99509,0,0,0,0
1967,2662013,-15528,-77134,92744,-15528,-77134,92744,0,0,0,0
1968,2663367,21561,-94948,73268,21561,-94948,73268,0,0,0,0
1969,2664721,55935,-99836,43594,55935,-99836,43594,0,0,0,0
1970,2666075,82302,-90186,7432,82302,-90186,7432,0,0,0,0
1971,2667429,96576,-67441,-29661,96576,-67441,-29661,0,0,0,0
1972,2668783,97573,-35648,-62459,97573,-35648,-62459,0,0,0,0
1973,2670137,85198,1029,-86694,85198,1029,-86694,0,0,0,0
1974,2671491,61033,37810,-99178,61033,37810,-99178,0,0,0,0
1975,2672845,27860,69232,-97247,27860,69232,-97247,0,0,0,0
1976,2674199,-9228,90446,-81169,-9228,90446,-81169,0,0,0,0
1977,2675553,-44809,99173,-54122,-44809,99173,-54122,0,0,0,0
1978,2676907,-74246,94307,-19658,-74246,94307,-19658,0,0,0,0
1979,2678261,-93677,76449,17736,-93677,76449,17736,0,0,0,0
1980,2679615,-99517,47355,52702,-99517,47355,52702,0,0,0,0
1981,2680969,-90854,11493,79854,-90854,11493,79854,0,0,0,0
1982,2682324,-69848,-25697,95925,-69848,-25697,95925,0,0,0,0
1983,2683678,-39268,-59366,98847,-39268,-59366,98847,0,0,0,0
1984,2685032,-3087,-85104,88206,-3087,-85104,88206,0,0,0,0
1985,2686386,33700,-98523,64638,33700,-98523,64638,0,0,0,0
